movie_production_country_id,movie_id,production_country_code
11772,4974,FR
11773,30331,CA
11774,30331,US
11775,258,FR
11776,8016,IT
11777,37601,PT
11778,37601,ES
11779,4235,FR
11780,31532,US
11781,34614,DK
11782,34614,SE
11783,51177,US
11784,10012,DE
11785,10012,US
11786,65967,CZ
11787,10022,CA
11788,10022,US
11789,4551,US
11790,30856,US
11791,26,IL
11792,26,SE
11793,2026,DE
11794,2026,US
11795,9928,US
11796,29735,US
11797,76264,US
11798,15771,US
11799,76804,US
11800,43912,FR
11801,43912,US
11802,82432,US
11803,3115,JP
11804,6593,JP
11805,116698,US
11806,76403,PH
11807,76403,US
11808,34093,FR
11809,77041,US
11810,167087,ES
11811,34196,BR
11812,54380,PT
11813,54380,ES
11814,54380,IT
11815,54380,FR
11816,15443,GB
11817,36815,IT
11818,36815,US
11819,111017,US
11820,37598,US
11821,40957,US
11822,33539,GB
11823,33539,US
11824,41749,US
11825,88930,US
11826,60966,US
11827,85926,US
11828,1918,IL
11829,1918,FR
11830,20511,EC
11831,20511,MX
11832,22377,US
11833,1093,FR
11834,45212,US
11835,12622,JP
11836,25283,SE
11837,18047,US
11838,15018,SE
11839,438,CA
11840,24546,JP
11841,24546,TH
11842,57953,CA
11843,42222,US
11844,11297,KR
11845,11196,DK
11846,11196,GB
11847,33431,JP
11848,18770,US
11849,37988,FI
11850,40916,US
11851,42837,DE
11852,1589,GB
11853,1589,IE
11854,1589,DE
11855,13374,US
11856,13374,CA
11857,9688,US
11858,10040,US
11859,11638,US
11860,540,US
11861,45218,FR
11862,45218,IN
11863,45218,US
11864,21666,DE
11865,21666,GB
11866,21666,US
11867,23916,US
11868,52277,IS
11869,32208,AR
11870,44634,US
11871,84298,US
11872,76499,US
11873,43865,US
11874,48598,DE
11875,48598,AT
11876,48598,CH
11877,72847,US
11878,93313,US
11879,32078,US
11880,26038,US
11881,45694,DE
11882,45694,FR
11883,43029,US
11884,42622,US
11885,27495,US
11886,19884,JP
11887,47007,FR
11888,47007,MX
11889,47007,ES
11890,37748,ES
11891,52302,JP
11892,24922,HK
11893,39327,US
11894,86458,FR
11895,86458,US
11896,22434,US
11897,12778,US
11898,42106,ES
11899,16198,JP
11900,15283,JP
11901,158,BE
11902,158,DE
11903,158,NL
11904,1772,US
11905,5996,US
11906,53939,GB
11907,19665,CA
11908,36006,US
11909,16301,US
11910,47002,JP
11911,14573,KR
11912,18774,GB
11913,44154,HK
11914,44154,TW
11915,28448,ES
11916,28448,MX
11917,28448,US
11918,38155,HK
11919,34282,GB
11920,27030,FR
11921,27030,IT
11922,22595,US
11923,42994,JP
11924,19545,JP
11925,21131,AU
11926,47237,DE
11927,47237,US
11928,17113,US
11929,187,US
11930,14177,US
11931,11399,FR
11932,11399,IT
11933,7364,DE
11934,7364,ES
11935,7364,GB
11936,7364,US
11937,11431,DE
11938,11431,US
11939,45824,CN
11940,45824,US
11941,27271,US
11942,51945,FR
11943,51104,US
11944,16551,US
11945,26332,US
11946,24964,US
11947,42229,CA
11948,42229,IT
11949,45220,US
11950,52663,KR
11951,49565,CA
11952,49565,FR
11953,2029,FR
11954,44181,US
11955,24619,US
11956,37214,US
11957,26774,GB
11958,31944,US
11959,85673,PH
11960,85673,US
11961,62637,KR
11962,94794,GB
11963,50435,FR
11964,42617,IT
11965,42617,FR
11966,13524,US
11967,31219,AU
11968,19971,CA
11969,19971,FR
11970,47406,FR
11971,47406,IT
11972,49225,AU
11973,42691,IT
11974,42691,MA
11975,9674,JP
11976,3875,DK
11977,24182,IT
11978,38770,GB
11979,74948,US
11980,74948,CH
11981,74948,GB
11982,74948,FR
11983,74948,IT
11984,14689,US
11985,69321,US
11986,31321,CZ
11987,31321,SI
11988,26638,IT
11989,37512,DE
11990,9653,DE
11991,42637,DE
11992,19673,PL
11993,14842,US
11994,27883,US
11995,41115,AR
11996,41115,FR
11997,41115,IT
11998,32085,US
11999,43824,US
12000,41954,DE
12001,41954,FR
12002,41954,US
12003,42611,FR
12004,42611,CH
12005,42611,DE
12006,54156,FR
12007,54156,DE
12008,39225,US
12009,30204,US
12010,40633,US
12011,4595,FR
12012,26182,US
12013,42260,DE
12014,31442,RU
12015,775,FR
12016,36971,ES
12017,36971,UY
12018,36971,AR
12019,36971,DE
12020,50183,RU
12021,7342,CA
12022,7342,US
12023,45267,IT
12024,45267,FR
12025,33641,US
12026,13618,US
12027,9636,US
12028,9636,AW
12029,32128,US
12030,36984,US
12031,48580,FR
12032,36843,GB
12033,18871,US
12034,69069,AU
12035,45713,JP
12036,104193,JP
12037,64167,GB
12038,124083,SN
12039,124083,FR
12040,124083,DE
12041,124083,US
12042,68528,JP
12043,185987,JP
12044,34595,AU
12045,39851,GB
12046,39851,FR
12047,39851,CA
12048,84084,US
12049,84087,US
12050,7453,US
12051,15961,DK
12052,15961,SE
12053,6183,DE
12054,8220,ES
12055,35170,HK
12056,35170,TW
12057,20187,US
12058,38151,US
12059,20628,US
12060,43003,DE
12061,43003,FR
12062,43003,IR
12063,16250,US
12064,10065,US
12065,30863,US
12066,49920,US
12067,31065,NZ
12068,31065,US
12069,22033,GB
12070,37992,US
12071,32850,US
12072,68883,HK
12073,43379,IT
12074,9393,DE
12075,16972,US
12076,21325,JP
12077,13409,US
12078,14287,US
12079,24363,US
12080,13073,US
12081,35384,US
12082,113178,US
12083,8976,US
12084,27360,CA
12085,27360,US
12086,29078,US
12087,38717,US
12088,13020,US
12089,11679,US
12090,25007,US
12091,1495,DE
12092,1495,MA
12093,1495,ES
12094,1495,GB
12095,1495,US
12096,10066,US
12097,1640,DE
12098,1640,US
12099,67445,US
12100,67445,CA
12101,11171,US
12102,11171,NL
12103,14750,US
12104,43260,US
12105,11799,FR
12106,11799,IT
12107,53116,ES
12108,53116,FR
12109,24444,HK
12110,24444,JP
12111,83995,GB
12112,42626,FR
12113,42626,GB
12114,43881,US
12115,46594,UA
12116,43344,MX
12117,26614,FR
12118,133750,FR
12119,133750,MX
12120,133750,DE
12121,16902,US
12122,41131,US
12123,41131,CH
12124,31414,DE
12125,31414,HU
12126,31414,CH
12127,40730,US
12128,15318,JP
12129,13384,GB
12130,48993,US
12131,9463,JP
12132,13163,US
12133,20625,US
12134,1566,DE
12135,21997,MX
12136,21997,US
12137,30624,US
12138,44658,IT
12139,44658,RU
12140,44658,US
12141,48130,US
12142,48130,PL
12143,27233,JP
12144,24078,US
12145,43271,PT
12146,43271,ES
12147,43271,DE
12148,43271,IT
12149,26541,GB
12150,26541,JP
12151,26541,TH
12152,63066,UY
12153,18050,US
12154,155325,DK
12155,155325,FR
12156,155325,PL
12157,31819,US
12158,14672,AU
12159,11628,DE
12160,11628,IT
12161,10913,DK
12162,10913,FR
12163,10913,GB
12164,11605,US
12165,16976,JP
12166,10027,FR
12167,10027,GB
12168,10027,US
12169,2444,ES
12170,43429,AR
12171,43429,ES
12172,19413,IT
12173,11139,CA
12174,10837,FR
12175,10837,US
12176,32610,US
12177,1279,KR
12178,1895,US
12179,9981,US
12180,4379,US
12181,4379,DE
12182,31200,GB
12183,37215,US
12184,56946,CH
12185,56946,FR
12186,56946,AM
12187,56946,IT
12188,11019,DE
12189,11019,GB
12190,28423,US
12191,14694,CA
12192,20271,IT
12193,29872,US
12194,85014,HK
12195,34856,HK
12196,27,GB
12197,16373,US
12198,25649,KR
12199,19398,NL
12200,43506,US
12201,953,US
12202,16605,AU
12203,42268,GB
12204,13064,US
12205,14358,US
12206,12700,US
12207,9291,US
12208,19316,US
12209,34309,US
12210,921,US
12211,9779,US
12212,9787,DE
12213,9787,US
12214,16932,FR
12215,23825,DE
12216,23825,US
12217,787,US
12218,14199,US
12219,10226,FR
12220,21295,US
12221,20651,IN
12222,56321,BE
12223,56321,FR
12224,56321,DE
12225,9528,GB
12226,12109,CA
12227,12109,GB
12228,47945,US
12229,13935,US
12230,20941,MX
12231,20941,PR
12232,20941,US
12233,18289,JP
12234,43471,US
12235,65579,GB
12236,3011,US
12237,11620,US
12238,43354,GB
12239,272,GB
12240,272,US
12241,5845,JP
12242,15767,JP
12243,44524,FR
12244,15648,US
12245,9709,US
12246,29080,US
12247,10274,US
12248,45881,ES
12249,45881,GB
12250,45881,FR
12251,25248,CA
12252,11451,US
12253,25312,GB
12254,25312,US
12255,11683,CA
12256,11683,FR
12257,11683,US
12258,9722,US
12259,2287,US
12260,18497,DZ
12261,18497,ES
12262,18497,FR
12263,18497,MA
12264,43888,US
12265,2994,IT
12266,2994,FR
12267,2994,US
12268,76094,US
12269,1382,US
12270,9534,IT
12271,9534,ES
12272,33908,HK
12273,33908,JP
12274,33908,KR
12275,14653,FR
12276,9976,US
12277,276,AT
12278,276,DE
12279,28000,US
12280,38731,US
12281,25876,US
12282,93775,US
12283,38046,LU
12284,38046,IT
12285,38046,GB
12286,38046,US
12287,24703,AU
12288,24703,BR
12289,24703,CS
12290,24703,DE
12291,24703,FR
12292,24703,US
12293,2151,BG
12294,2151,DE
12295,2151,US
12296,42491,US
12297,102841,US
12298,42488,SE
12299,120747,US
12300,26323,US
12301,12574,US
12302,115565,US
12303,22968,US
12304,31901,US
12305,15719,DE
12306,15719,NL
12307,28455,US
12308,15938,US
12309,2095,US
12310,18503,IT
12311,20914,IT
12312,22553,US
12313,26762,US
12314,34308,FR
12315,34308,DE
12316,34308,IT
12317,34308,RO
12318,34308,GB
12319,34308,US
12320,43809,US
12321,11588,GB
12322,11588,US
12323,11588,DE
12324,74,US
12325,16659,AU
12326,39464,JP
12327,28270,US
12328,4889,GB
12329,1667,FR
12330,78293,FR
12331,13014,US
12332,18257,US
12333,7233,US
12334,78344,IL
12335,73376,US
12336,73376,RU
12337,73376,IT
12338,9009,US
12339,1553,FR
12340,9738,DE
12341,9738,US
12342,14278,US
12343,55650,SE
12344,125360,US
12345,9522,US
12346,14922,US
12347,77593,US
12348,17599,US
12349,48232,US
12350,26654,US
12351,1826,FR
12352,1826,GB
12353,43100,FR
12354,43100,IT
12355,21886,US
12356,84079,US
12357,43367,US
12358,21115,KR
12359,36401,FR
12360,36401,PL
12361,38530,PL
12362,38516,PL
12363,38516,IT
12364,14646,FR
12365,10476,US
12366,11309,GB
12367,11309,US
12368,34012,US
12369,21366,US
12370,31063,GB
12371,33693,US
12372,1635,US
12373,13341,US
12374,1696,DE
12375,1696,US
12376,1665,US
12377,9775,ES
12378,11459,US
12379,10048,US
12380,11648,US
12381,15258,US
12382,123049,US
12383,42719,GB
12384,41776,US
12385,72899,GB
12386,57866,US
12387,10542,DE
12388,10542,CH
12389,12497,GR
12390,12497,TR
12391,5237,GB
12392,5237,NA
12393,5237,US
12394,5237,ZA
12395,32242,KR
12396,37632,AW
12397,37632,US
12398,16320,US
12399,19112,CA
12400,19112,US
12401,37640,US
12402,12259,IN
12403,308,FR
12404,308,US
12405,25074,HK
12406,26935,KR
12407,5319,IN
12408,27449,US
12409,85783,US
12410,39946,GB
12411,54139,US
12412,26579,US
12413,26579,GB
12414,26579,FR
12415,26579,JP
12416,40254,KR
12417,18882,AU
12418,18882,US
12419,42689,GB
12420,6519,US
12421,13919,DE
12422,13919,US
12423,25956,VE
12424,11453,US
12425,9913,DE
12426,9913,US
12427,8292,US
12428,13922,US
12429,24461,GB
12430,24461,IE
12431,14166,US
12432,501,US
12433,31542,IT
12434,18165,US
12435,27292,US
12436,57103,US
12437,37204,US
12438,41279,US
12439,32051,US
12440,37284,KR
12441,37254,US
12442,18976,LT
12443,18976,US
12444,42741,FR
12445,42741,IT
12446,17110,RO
12447,25975,US
12448,17824,US
12449,11328,DK
12450,11328,GB
12451,108348,US
12452,15907,ZA
12453,68850,US
12454,68850,FR
12455,46825,FR
12456,46825,GB
12457,22965,US
12458,11848,GB
12459,27217,FR
12460,27217,IS
12461,27217,NO
12462,25199,US
12463,53857,US
12464,306323,FI
12465,52660,US
12466,85420,US
12467,43313,US
12468,12147,DE
12469,31977,IN
12470,6957,US
12471,1917,FR
12472,79684,GB
12473,16764,US
12474,11460,US
12475,33459,US
12476,14674,US
12477,14134,IN
12478,19404,IN
12479,42034,GB
12480,94529,US
12481,445,AT
12482,445,FR
12483,445,DE
12484,445,IT
12485,445,US
12486,74840,ES
12487,9564,FR
12488,102081,GB
12489,21290,DK
12490,21290,SE
12491,21290,NO
12492,21290,GB
12493,20874,GE
12494,20874,RU
12495,37185,HK
12496,17186,US
12497,14175,GB
12498,4442,CZ
12499,4442,GB
12500,4442,US
12501,59882,US
12502,22741,US
12503,44413,AR
12504,44413,IT
12505,44413,NL
12506,44413,ES
12507,65513,FR
12508,13169,US
12509,9042,DE
12510,9042,US
12511,17926,US
12512,15022,US
12513,1985,CN
12514,1985,DE
12515,1985,GB
12516,1985,US
12517,9335,FR
12518,56214,US
12519,9007,US
12520,9777,US
12521,1830,FR
12522,1830,US
12523,1830,DE
12524,7182,US
12525,10092,US
12526,340,US
12527,1546,US
12528,47488,US
12529,15155,US
12530,78734,US
12531,51277,US
12532,61675,FI
12533,61675,FR
12534,61675,GB
12535,65215,US
12536,36832,US
12537,17386,US
12538,16374,RW
12539,16374,FR
12540,16374,US
12541,14759,DE
12542,14759,US
12543,10753,HK
12544,27053,FR
12545,30230,US
12546,11636,CN
12547,11636,HK
12548,44407,GB
12549,43529,US
12550,22575,US
12551,14286,CA
12552,14286,DK
12553,14286,FR
12554,14286,GB
12555,14286,US
12556,61044,IT
12557,61044,DE
12558,61044,ES
12559,1676,US
12560,27645,US
12561,34181,DK
12562,26259,HK
12563,77744,US
12564,8814,CZ
12565,8814,DE
12566,8814,GB
12567,8814,US
12568,9923,FR
12569,9923,GB
12570,9923,US
12571,7553,US
12572,8202,US
12573,3118,FR
12574,2125,US
12575,1947,US
12576,1947,DE
12577,9074,US
12578,16133,JP
12579,10319,DE
12580,28001,US
12581,49220,SE
12582,49220,CZ
12583,49220,GB
12584,49220,DK
12585,49220,NL
12586,17584,US
12587,42168,US
12588,29656,GB
12589,8643,US
12590,9315,US
12591,3933,US
12592,8923,GB
12593,8923,US
12594,59,US
12595,59,CA
12596,59,DE
12597,257,CZ
12598,257,FR
12599,257,IT
12600,257,GB
12601,15487,US
12602,398,CA
12603,398,US
12604,18651,US
12605,30941,US
12606,10254,TH
12607,647,JP
12608,349,FR
12609,14544,US
12610,20668,US
12611,11968,US
12612,14517,GB
12613,14517,US
12614,33623,BE
12615,33623,FR
12616,33623,JP
12617,33623,GB
12618,31227,NL
12619,31227,RU
12620,120515,US
12621,36909,US
12622,56518,IT
12623,17209,US
12624,10087,FR
12625,10087,GB
12626,11627,DE
12627,34870,DK
12628,533,GB
12629,533,US
12630,10703,KR
12631,10703,HK
12632,10703,CN
12633,5236,US
12634,32237,KR
12635,11344,KR
12636,9060,HK
12637,31056,PL
12638,43807,US
12639,14788,US
12640,5471,AU
12641,5471,CA
12642,5471,IS
12643,5471,GB
12644,5471,US
12645,19082,JP
12646,19082,GB
12647,19082,US
12648,46315,CZ
12649,45799,IT
12650,45799,FR
12651,45799,US
12652,36498,US
12653,9763,GB
12654,9763,US
12655,30082,US
12656,56475,DE
12657,56475,GB
12658,24019,US
12659,15058,US
12660,10017,US
12661,10017,CA
12662,10475,NO
12663,10475,DE
12664,10475,FR
12665,10475,SE
12666,10475,US
12667,1559,CA
12668,1559,DE
12669,1559,FR
12670,3527,FR
12671,3527,DE
12672,3527,US
12673,27974,US
12674,11931,US
12675,32990,FI
12676,32990,SE
12677,17010,SE
12678,27759,US
12679,21838,US
12680,12612,GB
12681,12612,IE
12682,26513,US
12683,43110,US
12684,10707,US
12685,9910,US
12686,38583,GB
12687,77468,SE
12688,15493,FI
12689,53864,US
12690,142,CA
12691,142,US
12692,9621,US
12693,9701,US
12694,45899,IR
12695,3291,FR
12696,3291,JP
12697,3291,GB
12698,3291,US
12699,34662,US
12700,56798,IT
12701,56798,FR
12702,56798,DE
12703,56798,BG
12704,20853,US
12705,16608,AU
12706,16608,GB
12707,16430,US
12708,24408,US
12709,791,CA
12710,19965,US
12711,33241,US
12712,53935,US
12713,2610,US
12714,21246,US
12715,9729,US
12716,15276,DE
12717,15276,US
12718,191599,US
12719,8066,US
12720,1656,MX
12721,1656,US
12722,182097,IL
12723,41566,US
12724,6963,DE
12725,6963,US
12726,215,US
12727,2313,US
12728,45967,JP
12729,37124,US
12730,16729,IT
12731,226594,DK
12732,226594,NO
12733,226594,SE
12734,10915,IT
12735,5335,IT
12736,9993,AU
12737,8274,US
12738,25918,US
12739,29111,FR
12740,20128,RS
12741,20128,FR
12742,20128,IT
12743,26845,US
12744,18994,US
12745,12617,US
12746,10799,FR
12747,42000,JP
12748,36102,IT
12749,36102,FR
12750,3554,US
12751,14897,DK
12752,1951,DK
12753,1951,FR
12754,1951,DE
12755,1951,IT
12756,1951,NL
12757,1951,SE
12758,1951,GB
12759,68013,US
12760,16022,US
12761,23196,US
12762,25763,US
12763,35580,US
12764,259,FR
12765,34207,MX
12766,32117,IT
12767,19354,DE
12768,28170,US
12769,10851,FR
12770,10851,GB
12771,16231,JP
12772,81220,US
12773,25,DE
12774,25,US
12775,105299,CA
12776,15083,IL
12777,9982,US
12778,13994,US
12779,73473,MX
12780,12877,GB
12781,11661,BE
12782,11661,FR
12783,11661,DE
12784,11661,JP
12785,11661,NO
12786,11661,RO
12787,11661,GB
12788,11661,US
12789,5620,DE
12790,5620,IT
12791,5620,LI
12792,5620,ES
12793,23220,GB
12794,43440,US
12795,39261,GB
12796,54801,GB
12797,28667,GB
12798,38761,US
12799,7974,FI
12800,7974,SE
12801,60409,FI
12802,44389,US
12803,10060,US
12804,46917,JP
12805,10033,CA
12806,10033,DE
12807,10033,US
12808,231,US
12809,59388,FI
12810,41764,SE
12811,41764,DE
12812,41764,GB
12813,41764,IT
12814,41764,FR
12815,41764,DK
12816,41764,FI
12817,41764,IS
12818,41764,NO
12819,28212,FR
12820,28212,FI
12821,28212,DE
12822,28212,SE
12823,68098,FI
12824,8999,GB
12825,8999,US
12826,8555,DE
12827,8555,GB
12828,4348,FR
12829,4348,GB
12830,4348,US
12831,47540,US
12832,10064,US
12833,125300,US
12834,9885,AU
12835,9392,GB
12836,47473,SE
12837,20347,JP
12838,14837,US
12839,674,GB
12840,674,US
12841,24625,US
12842,69,DE
12843,69,US
12844,1833,US
12845,44163,JP
12846,46591,IT
12847,6795,US
12848,11421,CA
12849,108843,US
12850,16156,US
12851,24618,US
12852,1420,GB
12853,1420,IE
12854,9005,US
12855,13499,US
12856,17952,US
12857,7548,GB
12858,7010,GB
12859,7010,CH
12860,6529,US
12861,20345,IT
12862,15184,IT
12863,15184,LU
12864,15184,ES
12865,15184,GB
12866,15184,US
12867,86666,JP
12868,24223,GR
12869,24223,US
12870,24223,FR
12871,3124,GB
12872,8425,FR
12873,44710,FR
12874,2153,GB
12875,2153,US
12876,48121,AR
12877,48121,FR
12878,48121,IT
12879,48121,US
12880,42489,US
12881,116,IE
12882,116,LU
12883,116,RU
12884,116,GB
12885,116,US
12886,35124,MX
12887,43176,US
12888,5741,US
12889,20416,US
12890,41189,US
12891,19215,US
12892,84090,GB
12893,253250,US
12894,67,PS
12895,67,FR
12896,67,DE
12897,67,IL
12898,67,NL
12899,64972,US
12900,411,GB
12901,411,US
12902,254,NZ
12903,254,US
12904,254,DE
12905,1904,US
12906,9043,US
12907,2008,CN
12908,2008,JP
12909,2008,KR
12910,21454,US
12911,42687,US
12912,27915,ES
12913,14695,DE
12914,14695,US
12915,27031,JP
12916,55396,FI
12917,917,IN
12918,17595,CA
12919,43322,PL
12920,43118,RU
12921,43118,SU
12922,19058,NL
12923,19058,US
12924,36826,US
12925,22908,CA
12926,22908,GB
12927,42234,BR
12928,9515,DE
12929,9515,US
12930,16151,AU
12931,29595,US
12932,9721,CH
12933,9721,GB
12934,9721,US
12935,20858,US
12936,35896,US
12937,80316,US
12938,23478,US
12939,92272,US
12940,84847,US
12941,43812,US
12942,23606,JP
12943,2777,KR
12944,25651,KR
12945,25650,KR
12946,8290,FR
12947,8290,GB
12948,17382,US
12949,8053,US
12950,8053,FR
12951,20003,US
12952,43350,US
12953,11466,SE
12954,21040,SE
12955,13653,AR
12956,13653,ES
12957,13653,FR
12958,36775,US
12959,56373,IT
12960,56373,DE
12961,612,CA
12962,612,US
12963,612,FR
12964,9899,US
12965,546,US
12966,2800,US
12967,9641,US
12968,7552,US
12969,9927,US
12970,9681,US
12971,10773,GB
12972,18840,CN
12973,18840,DE
12974,18840,RU
12975,18840,GB
12976,18840,US
12977,18189,US
12978,4495,ES
12979,22014,FR
12980,22014,NL
12981,22014,TD
12982,18614,PL
12983,22975,US
12984,10597,GB
12985,88953,CZ
12986,10809,CL
12987,13925,US
12988,9687,GB
12989,33081,IN
12990,20546,GB
12991,20530,JP
12992,9568,US
12993,43899,US
12994,18809,GB
12995,17835,GB
12996,6935,FR
12997,66192,US
12998,11400,US
12999,37910,JP
13000,90967,US
13001,13669,US
13002,60566,US
13003,30095,GB
13004,16665,GB
13005,63395,GB
13006,43355,GB
13007,14241,US
13008,79406,JP
13009,92285,CA
13010,42269,IT
13011,55544,DE
13012,4550,KR
13013,36380,PL
13014,30669,US
13015,78315,US
13016,44345,JP
13017,44345,GB
13018,44345,US
13019,46041,GB
13020,46041,US
13021,21735,GB
13022,6934,ZA
13023,174865,US
13024,34081,US
13025,10045,FR
13026,168705,US
13027,1690,US
13028,9900,US
13029,9044,CZ
13030,9044,DE
13031,9044,GB
13032,9918,US
13033,17379,US
13034,10982,US
13035,25608,US
13036,834,US
13037,25890,US
13038,39345,US
13039,44940,GB
13040,26782,UA
13041,37865,US
13042,27742,JP
13043,72856,US
13044,4772,GB
13045,14226,CN
13046,14226,HK
13047,14226,JP
13048,2455,FR
13049,12701,NO
13050,12701,GB
13051,21519,HK
13052,27622,US
13053,43626,CA
13054,43626,US
13055,43626,FR
13056,16553,US
13057,25652,KR
13058,45802,FR
13059,39788,PL
13060,12517,BE
13061,12517,FR
13062,65891,US
13063,24580,GB
13064,11246,US
13065,11246,CA
13066,49683,US
13067,52728,JP
13068,23957,US
13069,49653,RU
13070,27344,US
13071,7295,US
13072,78237,AR
13073,29952,AR
13074,29952,ES
13075,28638,JP
13076,14942,US
13077,7509,CA
13078,24269,US
13079,2117,DE
13080,47250,US
13081,36768,FI
13082,29040,FI
13083,9912,NZ
13084,9912,CH
13085,9912,JP
13086,9912,US
13087,24163,HK
13088,1969,US
13089,1969,FR
13090,1969,MX
13091,31858,GB
13092,8435,GB
13093,34187,US
13094,12116,FR
13095,53367,US
13096,38349,CA
13097,124484,JP
13098,11183,FR
13099,13275,US
13100,11565,US
13101,11283,FR
13102,11283,GB
13103,11283,US
13104,97936,US
13105,17,DE
13106,17,GB
13107,27568,US
13108,27629,US
13109,45726,US
13110,33117,US
13111,108994,US
13112,54227,US
13113,25167,US
13114,61105,US
13115,31894,US
13116,9286,CA
13117,9286,DE
13118,9286,US
13119,86168,GB
13120,15363,US
13121,30712,CA
13122,31416,US
13123,292,US
13124,37631,US
13125,77291,BR
13126,196918,CA
13127,1544,DE
13128,1544,GB
13129,1544,US
13130,1651,FR
13131,1651,IT
13132,33095,FR
13133,33799,FR
13134,42328,US
13135,31432,US
13136,61559,CA
13137,20981,GB
13138,12096,US
13139,33061,IT
13140,33061,US
13141,5145,GB
13142,9975,US
13143,9754,US
13144,9754,AU
13145,36495,US
13146,29269,JP
13147,10053,US
13148,10263,US
13149,7515,GB
13150,7515,US
13151,9959,US
13152,14256,US
13153,9036,US
13154,10073,CH
13155,10073,US
13156,7304,DE
13157,7304,US
13158,16781,US
13159,24432,FR
13160,24432,GB
13161,24432,US
13162,9920,US
13163,10025,US
13164,9682,US
13165,17700,CA
13166,17700,US
13167,2207,US
13168,2207,DE
13169,14086,CH
13170,14086,FR
13171,14086,IT
13172,14887,US
13173,44435,IT
13174,44435,US
13175,18747,HK
13176,9756,DE
13177,9756,GB
13178,34581,US
13179,6877,US
13180,14609,US
13181,950,US
13182,10912,GB
13183,10912,US
13184,9968,CA
13185,9968,DE
13186,9968,NZ
13187,9968,US
13188,4173,IT
13189,4173,US
13190,43386,US
13191,10116,JP
13192,113479,AT
13193,113479,FR
13194,113479,DE
13195,113479,CH
13196,18493,US
13197,18493,CA
13198,16791,GB
13199,16791,US
13200,16791,FR
13201,7483,IL
13202,7483,BE
13203,7483,FR
13204,7483,ES
13205,20442,US
13206,15590,US
13207,1967,US
13208,752,DE
13209,752,GB
13210,752,US
13211,9655,US
13212,9388,US
13213,9950,DE
13214,9950,US
13215,388,US
13216,868,ZA
13217,14191,AU
13218,14191,US
13219,25874,US
13220,18009,US
13221,19286,US
13222,19287,US
13223,18011,US
13224,114875,US
13225,49781,IT
13226,9648,AU
13227,1379,FI
13228,62719,FI
13229,29481,US
13230,9792,FR
13231,9792,US
13232,10067,US
13233,55676,US
13234,55676,GB
13235,11573,GB
13236,46828,US
13237,46828,IT
13238,582,DE
13239,52885,HU
13240,52885,RU
13241,42120,HK
13242,88811,TW
13243,88811,JP
13244,669,CA
13245,49361,IT
13246,98864,US
13247,37939,JP
13248,32052,US
13249,34732,US
13250,12763,US
13251,56935,DE
13252,56935,FR
13253,56935,CH
13254,13222,US
13255,42112,FR
13256,42112,CH
13257,48764,FR
13258,1561,FR
13259,31289,IT
13260,186,DE
13261,186,US
13262,8410,DE
13263,8410,FR
13264,8410,GB
13265,8410,US
13266,51311,DE
13267,51311,AT
13268,21843,FI
13269,219,ES
13270,13751,US
13271,52345,BR
13272,53961,BR
13273,10292,US
13274,15639,US
13275,10069,US
13276,43887,US
13277,3093,DE
13278,3093,GB
13279,3093,US
13280,9270,US
13281,11291,SE
13282,28349,US
13283,10177,GB
13284,12591,CA
13285,12591,US
13286,18045,CA
13287,16070,GB
13288,16070,US
13289,11348,ES
13290,11348,GB
13291,13960,US
13292,41263,US
13293,9035,CA
13294,9035,US
13295,9957,US
13296,30139,US
13297,9389,FR
13298,9389,GB
13299,9389,LU
13300,460,DE
13301,28752,GB
13302,19059,GB
13303,8998,US
13304,44947,BE
13305,44947,FR
13306,44947,DE
13307,13468,US
13308,20521,CA
13309,20521,DE
13310,20521,US
13311,53296,FI
13312,79363,US
13313,34193,US
13314,4441,AU
13315,84954,DE
13316,11490,BE
13317,11490,FR
13318,11304,FR
13319,11304,US
13320,55368,FR
13321,55368,DE
13322,55368,IT
13323,18276,US
13324,26514,US
13325,4257,US
13326,2652,US
13327,19592,US
13328,1629,FR
13329,17111,TH
13330,9526,US
13331,19126,DE
13332,19126,US
13333,80556,IN
13334,27201,US
13335,5820,US
13336,19661,US
13337,41338,KR
13338,9904,CA
13339,9904,US
13340,50724,AR
13341,50724,MX
13342,50724,PE
13343,50724,US
13344,588,CA
13345,588,FR
13346,588,JP
13347,588,US
13348,17247,MX
13349,17247,BE
13350,17247,NL
13351,17247,DE
13352,17247,FR
13353,9310,US
13354,48369,FR
13355,18858,AU
13356,35545,US
13357,1557,DE
13358,16367,GB
13359,16367,US
13360,17131,US
13361,8982,TH
13362,8982,AU
13363,956,CN
13364,956,DE
13365,956,US
13366,36253,TW
13367,36253,FR
13368,31506,DE
13369,42512,DE
13370,1416,KR
13371,9530,DE
13372,9530,GB
13373,9530,US
13374,9829,FR
13375,9829,GB
13376,9829,US
13377,10115,DE
13378,10115,US
13379,560,US
13380,5717,US
13381,41292,CN
13382,41292,JP
13383,41292,HK
13384,41292,FR
13385,14384,US
13386,28432,US
13387,19719,US
13388,10008,GB
13389,10008,US
13390,7870,US
13391,34019,JP
13392,7518,US
13393,9786,US
13394,503,US
13395,591,US
13396,591,MT
13397,591,FR
13398,591,GB
13399,36668,CA
13400,36668,GB
13401,36668,US
13402,9767,US
13403,13689,DE
13404,13689,US
13405,18164,US
13406,15013,GB
13407,15013,ZA
13408,15013,FR
